Time [s]	#1 (DAPI)	#2 (DAPI)	#3 (DAPI)	#4 (DAPI)	#5 (DAPI)	#6 (DAPI)	#7 (DAPI)	#8 (DAPI)	#9 (DAPI)	#10 (DAPI)	#11 (DAPI)	#12 (DAPI)	#13 (DAPI)	#14 (DAPI)	#15 (DAPI)	#16 (DAPI)	#17 (DAPI)	#18 (DAPI)	#19 (DAPI)	#20 (DAPI)	#21 (DAPI)	#22 (DAPI)	#23 (DAPI)	#24 (DAPI)	#25 (DAPI)	#26 (DAPI)	#27 (DAPI)	#28 (DAPI)	#29 (DAPI)	#30 (DAPI)	#31 (DAPI)	#32 (DAPI)	#33 (DAPI)	#34 (DAPI)	#35 (DAPI)	#36 (DAPI)	#37 (DAPI)	#38 (DAPI)	#39 (DAPI)	#40 (DAPI)	#41 (DAPI)	#42 (DAPI)	#43 (DAPI)	#44 (DAPI)	#45 (DAPI)	#46 (DAPI)	#47 (DAPI)	#48 (DAPI)	#49 (DAPI)	#50 (DAPI)	#51 (DAPI)	#52 (DAPI)	#53 (DAPI)	#55 (DAPI)	#56 (DAPI)	#57 (DAPI)	#58 (DAPI)	#59 (DAPI)	#60 (DAPI)	#61 (DAPI)	#62 (DAPI)	#63 (DAPI)	#64 (DAPI)	#65 (DAPI)	#66 (DAPI)	#67 (DAPI)	#68 (DAPI)	#69 (DAPI)	#70 (DAPI)	#71 (DAPI)	#72 (DAPI)	#73 (DAPI)	#74 (DAPI)	#75 (DAPI)	#76 (DAPI)	#77 (DAPI)	#78 (DAPI)	#79 (DAPI)	#80 (DAPI)	#81 (DAPI)	#82 (DAPI)	#83 (DAPI)	#84 (DAPI)	#85 (DAPI)	#86 (DAPI)	#87 (DAPI)	#88 (DAPI)	#89 (DAPI)	#90 (DAPI)	#91 (DAPI)	#92 (DAPI)	#93 (DAPI)	#94 (DAPI)	#95 (DAPI)	#96 (DAPI)	#97 (DAPI)	#98 (DAPI)	#99 (DAPI)	#100 (DAPI)	#101 (DAPI)	#102 (DAPI)	#103 (DAPI)	#104 (DAPI)	#105 (DAPI)	#106 (DAPI)	#107 (DAPI)	#108 (DAPI)	#109 (DAPI)	#110 (DAPI)	#111 (DAPI)	#112 (DAPI)	#113 (DAPI)	#114 (DAPI)	#115 (DAPI)	#116 (DAPI)	#117 (DAPI)	#118 (DAPI)	#119 (DAPI)	#120 (DAPI)	#121 (DAPI)	#123 (DAPI)	#124 (DAPI)	#125 (DAPI)	#126 (DAPI)	#127 (DAPI)	#128 (DAPI)	#129 (DAPI)	#130 (DAPI)	#131 (DAPI)	#132 (DAPI)	#133 (DAPI)	#134 (DAPI)	#135 (DAPI)	#136 (DAPI)	#137 (DAPI)	#138 (DAPI)	#139 (DAPI)	#140 (DAPI)	#141 (DAPI)	#142 (DAPI)	#143 (DAPI)	#144 (DAPI)	#145 (DAPI)	#146 (DAPI)	#147 (DAPI)	#148 (DAPI)	#149 (DAPI)	#150 (DAPI)	#151 (DAPI)	#152 (DAPI)	#153 (DAPI)	#154 (DAPI)	#155 (DAPI)	#156 (DAPI)	#157 (DAPI)	#158 (DAPI)	#159 (DAPI)	#160 (DAPI)	#161 (DAPI)	#162 (DAPI)	#163 (DAPI)	#164 (DAPI)	#165 (DAPI)	#166 (DAPI)	#167 (DAPI)	#168 (DAPI)	#169 (DAPI)	#170 (DAPI)	#171 (DAPI)	#172 (DAPI)	#173 (DAPI)	#174 (DAPI)	#175 (DAPI)	#176 (DAPI)	#177 (DAPI)	#178 (DAPI)	#179 (DAPI)	#180 (DAPI)	#181 (DAPI)	#182 (DAPI)	#183 (DAPI)	#184 (DAPI)	#185 (DAPI)	#186 (DAPI)	#187 (DAPI)	#188 (DAPI)	#190 (DAPI)	#191 (DAPI)	#192 (DAPI)	#193 (DAPI)	#194 (DAPI)	#195 (DAPI)	#196 (DAPI)	#197 (DAPI)	#198 (DAPI)	#199 (DAPI)	#200 (DAPI)	#201 (DAPI)	#202 (DAPI)	#203 (DAPI)	#204 (DAPI)	#205 (DAPI)	#206 (DAPI)	#207 (DAPI)	#208 (DAPI)	#209 (DAPI)	#210 (DAPI)	#211 (DAPI)	#212 (DAPI)	#213 (DAPI)	#214 (DAPI)	#215 (DAPI)	#216 (DAPI)	#217 (DAPI)	#218 (DAPI)	#219 (DAPI)	#220 (DAPI)	#221 (DAPI)	#222 (DAPI)	#223 (DAPI)	#224 (DAPI)	#225 (DAPI)	#226 (DAPI)	#227 (DAPI)	#228 (DAPI)	#229 (DAPI)	#230 (DAPI)	#231 (DAPI)	#232 (DAPI)	#233 (DAPI)	#234 (DAPI)	#235 (DAPI)	#236 (DAPI)	#237 (DAPI)	#238 (DAPI)	#239 (DAPI)	#240 (DAPI)	#241 (DAPI)	#242 (DAPI)	#243 (DAPI)	#244 (DAPI)	#245 (DAPI)	#246 (DAPI)
6.931	4550.32	3810.57	3482.85	4847.76	4616.63	4149.97	4310.15	4785.67	4407.8	4888.29	3939.18	4949.67	4347.88	3863.25	6167.5	4549.93	3687.58	3349.83	4227.89	3475.15	5918.35	7265.47	4771.41	5276.21	3654.24	5401.44	5843.13	4153.2	5013.9	5682.82	4024.45	3227.29	3788.38	5134.46	5393.51	6105.7	5398.2	6070.33	3100.21	3322.63	4896	4302.26	4118.05	6665.89	4633.17	5854.38	6103.39	4406.69	5084	4575.02	5219.28	4666.76	3773.35	3508.95	4685.07	5230.48	4547.15	4753.73	3482.28	4893.56	3823.73	6468.28	4602.48	4681.2	3907.07	4220.11	6317.37	6397.91	3062.03	7130.68	5579.06	3793.72	5184.02	6384.37	4941.66	4846.75	5329.26	4276.14	5034.08	4900.4	5701.88	4216.1	4880.12	3898.72	4430.42	5656.79	3997.39	5153.14	5284.02	3710.94	5295.82	6083.52	5075.16	5879.79	4860.72	4992.09	5863.72	7331.88	2485.61	5070.23	5358.97	4821.93	4747.98	4709.37	4996.04	4825.8	5330.09	4657.27	4193.88	4609.84	3998.18	4514.85	4812.11	4759.14	5418.52	6308.22	4159.29	4952.35	5570.69	5675.51	4843.1	4309.14	4686.2	3882.5	5889.82	3835.02	3358.16	6284.91	5002.1	5622.34	4698.33	4881.76	5066.24	3808.94	4596.85	5721.48	3258.7	4710.41	3855.47	4452.95	3906	4790.71	4187.38	4811.61	5542.11	5937.37	5171.13	5225.38	5327.79	5756.6	4308.57	4380.78	4646.87	3971.1	6233.87	3257.72	3147.53	5529.47	3753.91	4196.52	4583.34	4173.63	6061.8	4862.56	4268.35	4837.13	3593	3207.52	4051.58	4538.94	4728.19	3226.93	4799.06	4336.47	4945.53	4238.35	5056.81	4633.97	5029.35	3749.79	4006.58	4824.72	3689.16	4775.04	6700.12	5200.33	3957.48	4936.29	4079.21	6014.72	4513.27	3678.79	3838.18	4231.03	3241.14	4342.71	3400.8	6270.85	4423.33	4836.12	4050.58	3500.76	4131.91	4100.54	3392.18	4253.89	4620.23	3450.46	4112.36	4359	4838.8	5304.38	3899.21	4609.56	5651.81	1325.05	3146.52	4768.39	4928.64	4104.09	4690.91	4384.92	3836.74	4236.41	3557.69	3807.14	3262.46	3789.77	4053.91	3443.9	4747.34	3841.25	4378.34	3245.44	3891.3	4082.59	4439.76	3733.18	3462.21	4551.34	4102.17	2966.84	3244.09
36.837	5974.73	4939.02	4503.34	6390.51	6105.31	5469.65	5690.7	6333.28	5840.21	6408.77	5134.82	6554.7	5722.17	5096.69	8180.53	6031.71	4846.07	4382.25	5476.93	4548.48	7826.47	9649.99	6317.08	6918.15	4745.65	7157	7761.28	5512.65	6648.44	7544.74	5344.77	4246.19	5028.5	6796.39	7129.62	8107	7155.34	8075.98	4058.08	4333	6418.74	5662.51	5422.51	8852.73	6093.52	7787.78	8109.5	5830.52	6688.35	6032.56	6922.48	6167.01	4968.77	4592.04	6156.07	6940.59	6004.5	6273.87	4596.73	6520.78	5020.21	8566.96	6083.77	6174.3	5131.05	5579.16	8380.93	8469.19	3984.6	9406.6	7326.97	4952.65	6872.27	8460.63	6592.4	6417.28	7089.23	5579.45	6654.51	6499.33	7548.97	5559.33	6490.21	5153.55	5869.28	7468.79	5201.61	6832.77	7012	4885.16	6999.02	8113.87	6773.42	7792.88	6402.85	6651.9	7790.9	9755.06	3163.72	6697.81	7130.09	6403.04	6312.31	6239.24	6559.89	6340.41	7054.31	6183.24	5540.15	6143.22	5325.36	6037.25	6422.22	6288.45	7172.66	8297.21	5425.29	6538.96	7403.67	7519.56	6406.79	5700.47	6239.25	5137	7820.46	5028.01	4385.1	8340.38	6628.24	7471.9	6245.47	6513.07	6756.61	5012.08	6066.55	7572.96	4267.09	6264.9	5061.55	5931.62	5183.33	6341.01	5470.18	6386.51	7335.27	7885.17	6857.08	6917.08	7104.97	7694.76	5742.26	5802.1	6128.97	5251.58	8211.76	4267.81	4110.98	7356.62	4957.36	5557.03	6012.19	5447.26	8060.88	6449.27	5646.9	6471	4698.04	4150.96	5299.63	6010.03	6256.47	4217.51	6369.43	5624.82	6461.26	5513.8	6728.93	6133.55	6663.22	4964.02	5260.53	6308.48	4816.51	6322.6	8929.54	6887.54	5216.22	6455.23	5366.12	8000.39	5981.2	4874.85	5036.05	5470.18	4175.42	5648.65	4391.32	8314.84	5831.28	6389.23	5332.07	4595.29	5296.99	5359.8	4435.16	5537.4	6011.76	4506.58	5432.07	5735.18	6433.54	7017.51	5019.05	6073.96	7483.43	1552.29	3998.53	6198.43	6452.39	5375.47	6135.65	5768.33	4987.68	5473.48	4539.01	4887.46	4223.41	4986.28	5303.25	4454.46	6186.68	4901.49	5728.57	4205.37	5074.62	5289.51	5695.63	4808.86	4481.88	5922.48	5353.5	3730.14	3968.42
66.867	7077.22	5807.13	5356.09	7565.38	7260.86	6536.93	6768.52	7514.01	6953.07	7623.62	6100.22	7836.09	6798.49	6069.33	9749.28	7196.62	5725.1	5188.41	6459.1	5392.83	9330.04	11475.13	7445.29	8190.2	5607.25	8535.41	9214.47	6581.28	7904.81	8958.51	6369.4	5044.53	5984.12	8087.05	8456.28	9629.86	8532.61	9528.91	4822.82	5136.85	7615.17	6732.53	6462.85	10512.1	7271.45	9290.1	9644.69	6914.32	7910.83	7184.7	8257.11	7333.53	5923.91	5436.76	7374.4	8263.17	7124.35	7495.37	5454.01	7747.91	5931.71	10151.65	7239.06	7412.18	6156.94	6646.59	9957.99	10081.36	4718.86	11160.16	8761.7	5889.52	8172.42	10061.55	7842.28	7600.48	8428.2	6625.95	7923.8	7769.09	8987.25	6614.66	7724.72	6124.75	7021.55	8854.53	6141.95	8127.09	8349.28	5823.72	8317.55	9622.17	8028.18	9263.02	7587.73	7889.84	9286.99	11423.61	3701.34	7966.88	8500.17	7644.55	7525.4	7455.44	7819.65	7540.44	8407.78	7362.9	6555.85	7322.07	6349.68	7192.67	7643.11	7499.29	8508.36	9808.73	6441.06	7791.65	8798.22	8932.84	7615.83	6794.77	7447.61	6138.42	9304.4	5973.32	5213.61	9927.08	7878.82	8896.44	7437.88	7762.67	8060.94	5993.91	7185.08	9064.52	5049.38	7462.69	6019.89	7084.82	6209.84	7555.87	6447.93	7590.78	8710.15	9375.16	8198.99	8237.07	8469.64	9151.61	6856.92	6899.66	7272.89	6260.71	9701.84	5058.26	4843.92	8764.89	5910.46	6576.78	7122.9	6402.59	9602.48	7697.09	6704.54	7707.54	5557.16	4906.11	6269.08	7114.92	7454.07	4995.32	7594.23	6649.22	7611.14	6504.12	8016.44	7307.78	7966.32	5915.31	6230.26	7502.3	5674.14	7527.46	10588	8199.36	6204.88	7646.05	6360.87	9479.19	7128.25	5771.34	5956.9	6484.92	4898.18	6668.92	5203.94	9875.01	6934.2	7596.23	6315.12	5471.77	6236.67	6339	5280.86	6517.75	7136.88	5310.51	6417.48	6822.91	7635.59	8308.51	5896.85	7187.14	8874.48	1751.24	4671.31	7301.27	7604.1	6339.4	7268.32	6833.96	5904.9	6448.23	5302.45	5712.51	4958.87	5883.43	6288.1	5248.54	7274.14	5741.69	6733.89	4929.66	5993.62	6229.05	6658.44	5623.15	5262.67	6980.34	6294.26	4304.61	4580.83
96.928	8366.69	6839.48	6363.42	9022.37	8686.21	7858.27	8122.41	8950.9	8285.96	9070.29	7301.82	9375.43	8138.17	7269.42	11630.85	8641.5	6860.43	6195.87	7660.04	6463.06	11173.89	13403.76	8874.72	9738.23	6656.6	10207.16	11001.89	7888.09	9465.05	10682.24	7621.79	6025.43	7172.87	9648.03	10100.52	11486.97	10222.14	11352.2	5784.1	6123.93	9028.33	8038.86	7757.42	12392.54	8687.37	11089.51	11494.7	8275.48	9406.54	8609.67	9857.26	8760.64	7100.29	6464.04	8851.82	9921.17	8549.48	8964.84	6511.44	9239.34	7074.61	12061.02	8679.12	8905.34	7383.53	7966.98	11870.2	11907.22	5640.64	13246.44	10477.47	7053.39	9810.33	11822.46	9343.51	9064.24	10057.01	7915.95	9490.33	9313.57	10782.85	7916.42	9272.27	7330.71	8417.61	10539.87	7305.91	9698.98	9968.77	7014.05	9945.8	11447.57	9619.93	11035.87	9057.43	9444.65	11062.03	12410.47	4395.8	9533.37	10159.95	9155.75	8948.48	8911.05	9283.89	8968.68	10017.13	8825.77	7841.5	8779.23	7638.19	8653.08	9131.92	8968.86	10172.87	11611.72	7689.79	9318.96	10517.02	10669.8	9094.87	8140.86	8939.5	7365.46	11034.32	7163.69	6240.21	11825.76	9406.4	10627.04	8921.9	9309.94	9649.09	7148.09	8571.41	10831.83	6065.38	8946.09	7216.36	8516.68	7441.95	9044.49	7683.62	9080.97	10403.61	11206.1	9801.09	9825.81	10100.22	10899.53	8220.7	8260.51	8681.43	7490.09	11511.04	6028.44	5801.21	10466.37	7045	7863.68	8437.03	7628.62	11447.44	9228.27	8043.42	9209.52	6589.27	5843.7	7494.08	8513.47	8951.52	5956.63	9090.25	7880.12	8987.68	7756.9	9574.2	8735.48	9531.23	7062.23	7408.61	8888.04	6738.4	8984.21	12390.94	9771.35	7378.63	9071.39	7575.6	11296.46	8531.71	6920.86	7050.75	7648.27	5820.74	7909.35	6192.91	11724.34	8256.62	9046.02	7551.83	6531.13	7386.47	7536.47	6314.06	7720.55	8473.06	6294.31	7632.28	8111.32	9050.44	9894.28	6922.17	8558.26	10552.53	2016.52	5512.36	8624.02	9011.7	7516.2	8689.16	8104.01	7001.95	7621.16	6251.18	6745.17	5877.74	6990.49	7476.88	6218.01	8556.79	6745.06	8015.24	5834.34	7106.21	7362.92	7796.49	6637.94	6235.85	8255.7	7492.08	5063.04	5306.75
127.426	9511.69	7743.79	7269.6	10245.43	9910.94	9015.32	9262.69	10157.01	9453.24	10345.59	8349.03	10709.58	9264.47	8307.1	12940.87	9898.85	7823.48	7086.37	8674.1	7428.31	12712.91	14343.76	10080.72	11039.19	7624.06	11626.43	12391.88	9027.03	10793.06	12030.1	8716.59	6892.38	8225.46	10983.24	11510.63	12758.3	11575.25	12706.76	6635.06	6992.12	10227.31	9181.02	8902.85	13289.1	9905.52	12463.01	12981.93	9438.45	10675.4	9833.4	11243.27	9988.7	8129.84	7371.05	10098.4	11270.19	9742.14	10236.2	7437.87	10511.85	8095.46	13648.2	9963.76	10207.15	8492.05	9129.07	12932.66	12761.98	6463.36	14744.62	11961.82	8077.34	11218.47	12593.46	10641.33	10291	11457.7	9004.68	10812.55	10679.08	12058.46	9050.71	10570.61	8398.51	9663.02	11999.51	8276.76	11052.73	11387.87	8077.4	11187.45	12886.12	10963.65	12523.68	10301.54	10781.1	12069.25	12729.29	5029.82	10858.23	11461.02	10482.99	10161.47	10154.15	10573.12	10209.87	11409.97	10092.35	8968.03	10009.6	8744.98	9885.37	10456.46	10191.96	11594.32	13122.01	8766.81	10623.28	11973.11	12129.37	10396.21	9299.77	10232.03	8440.39	12568.96	8198.02	7146.52	12962.21	10724.94	11830.08	10203.52	10606.66	11038.8	8208.98	9743.48	12219.28	6938.77	10230.16	8241.23	9730.79	8535.66	10303.36	8724.22	10388.61	11887.46	12477.16	11191.84	11137.47	11247.53	12208.15	9393.85	9461.61	9909.97	8544.09	13036.73	6912.67	6625.58	11734.76	8035.99	8943.52	9571.06	8627.23	12818.59	10543.89	9159.17	10540.25	7493.11	6677.93	8534.66	9727.27	10247.66	6815.83	10358.74	8942.12	10172.07	8843.41	10948.6	9947.46	10878.76	8080.61	8384.82	10127.51	7671.69	10175.91	13286.27	11073.25	8427.4	10298.06	8608.32	12742.7	9762.93	7903.77	8004.19	8690.63	6592.32	9003.37	7050.65	13168.67	9389.85	10256.62	8589.7	7479.15	8353.66	8559.43	7220.89	8744.86	9587.86	7157.95	8692.31	9216.52	10295.06	11216.9	7869.54	9736.76	11946.92	2284.84	6211.9	9741.61	10214.88	8563.96	9861.12	9194	7912.68	8632.42	7044.79	7626.05	6665.29	7967.98	8489.64	7025.77	9694.4	7620.77	9087.16	6614.36	8081.91	8316.97	8767.18	7525.78	7055.4	9328.33	8454.21	5701.99	5934.06
157.347	10770.3	8740.5	8245.17	11555.56	11237.68	10257	10523.88	11447.41	10653.04	11691.68	9462.54	12195.48	10508.7	9467.06	13703.05	11233.33	8871.67	8049.06	9809.13	8458.85	14135.91	14840.89	11344.97	12467.29	8629.35	13163.89	13356.23	10300.08	12082.35	12939.2	9889.09	7829.45	9358.83	12389.4	13010.04	13560.67	12481.83	13630.72	7576.75	7954.02	11515.88	10427.36	10139.91	13697.12	11204.96	13365.69	13888.22	10737.37	12027	11167.68	12679.26	11307.7	9265.91	8360.09	11453.49	12241.27	11057.36	11498.31	8444.41	11838.07	9171.62	14900.88	11344.47	11598.93	9691.2	10367.57	13495.14	13114.65	7336.79	15659.24	13281.29	9184.43	12399.19	12943.48	11696.16	11631.44	13004.5	10238.51	12165.95	12045.06	12780.03	10278.36	11856.63	9542.17	11014.61	13560.3	9354.53	12353.8	12516.71	9259.59	12060.93	13825.38	12414.69	14082.41	11692.29	12101.01	12601.51	12893.79	5701.9	12087.3	12343.54	11679.76	11504.38	11543.63	11944.05	11569.21	12861.43	11390.6	10183.18	11206.14	9981.44	11148.98	11822.96	11543.47	13109.04	14446.31	9946.7	12064.84	13214.95	13108.75	11702.63	10542.33	11412.21	9616.64	13929.8	9312.58	8131.57	13506.02	11879.64	12512.66	11435.99	11714.73	12511.75	9358.36	11014.53	13135.58	7925.4	11515.25	9361.07	10976.12	9708.27	11686.52	9841.09	11799.73	13113.7	13276.74	12436.15	12173.17	12023.25	13075.75	10681.39	10746.11	11209.36	9698.23	14427.94	7886.97	7522.54	12518.88	9088.88	10137.61	10780.54	9735.89	13755.66	11922.36	10358.97	11739.81	8457.63	7553.43	9616.19	10998.38	11644.05	7719.45	11677.66	10109.96	11442.82	9986.03	12313.32	11286.03	12131.2	9182.11	9467.92	11433.88	8688.2	11502.03	13721.67	12321.56	9518.96	11626.69	9747.43	13823.26	11122.98	8973.26	9030.95	9814.53	7460.2	10139.27	7965.73	14114.56	10623.11	11592.52	9724.42	8470.16	9383	9654.87	8208.87	9815.17	10784.69	8069.69	9801.28	10404.8	11638.22	12630.85	8801.15	10974.13	13437.89	2589.52	7038.54	10919.78	11496.14	9628.47	11142.11	10362.87	8956.54	9728.58	7931.34	8579.3	7546.05	9027.77	9614.18	7926.59	10886.14	8531.17	10257.66	7462.59	9105.02	9345.06	9783.15	8449.79	7929.26	10459.59	9538.07	6407.61	6619.19
187.346	11845.51	9643.51	9131.47	12749.84	12447.15	11424.11	11679.64	12589.71	11835.99	12899.5	10525.06	13456.71	11612.31	10505.82	14080.41	12425.32	9804.22	8936.38	10782.64	9402.94	14982.35	15053.46	12535.45	13662.21	9534.9	14184.77	13843.48	11422.36	12939.21	13400.15	10958.53	8709.63	10414.78	13602.28	14223.82	13959.99	12937.23	14075.64	8425.1	8823.61	12645.1	11518.76	11295.62	13846.98	12150.09	13759.25	14251.5	11871.64	13304.18	12332.12	13561.36	12370.18	10319.17	9268	12683.97	12668.96	11961.6	12284.33	9370.6	12830.59	10150.68	15554.65	12608.17	12873.59	10795.51	11518.9	13759.23	13260.17	8182.32	16062.67	14082.59	10226.6	13020.44	13109.78	12279.45	12797.2	14316.46	11329.52	12978.69	12911.55	13120.57	11371.19	12609.22	10581.99	12260.14	14751.89	10319.04	13190.59	13132.13	10331.47	12605.19	14279.02	13673.27	14998.27	12682.9	12916.86	12829.5	12958.45	6344.64	12746.66	12700.26	12363.24	12491.07	12795.97	13182.31	12782.55	13892.36	12213.81	11244.1	11957.54	11061.31	11946.41	12793.27	12795.91	14447.1	15181.92	11006.22	13168.24	13872.29	13638.18	12496.87	11539.17	12096.16	10697.38	14781.79	10346.34	9068.24	13765.25	12524.4	12784.54	12180.47	12329.15	13650.73	10411.29	12156	13537.91	8836.37	12321.9	10385.35	11804.38	10823	12845.11	10870.26	13014.35	13802.48	13658.59	13114.09	12676.15	12403.9	13494.9	11860.37	11942.87	12233.97	10755.07	15272.97	8771.37	8357.41	12903.4	10045.82	11226.41	11903.07	10697	14211.53	12902.12	11417.22	12481.64	9337.17	8402.07	10647.43	12146.99	12815.85	8593.74	12529.03	11144	12557.3	11039.5	13202.34	12326.59	12888.79	10175.14	10461.16	12589.81	9603.97	12666.17	13921.85	13076.69	10529.29	12781.97	10793.39	14407.81	12291.18	9989.24	9966.76	10836.17	8261.59	11180.43	8822.45	14582.42	11736.3	12775.19	10769.94	9411.41	10332.83	10637.84	9129.47	10871.65	11883.57	8917.4	10866.42	11483.99	12818.03	13841.7	9709.12	12132.83	14479.13	2896.46	7764.68	11995.02	12607.51	10612.3	12275.49	11404.15	9841.27	10724.87	8729.28	9450.6	8337.63	9982.45	10625.71	8721.06	11968.57	9434.78	11305.06	8226.85	10035.5	10254.26	10719.29	9369.31	8763.96	11508.5	10531.27	7073.05	7281.28
217.361	12706.45	10303.51	9839.12	13596.86	13242.18	12315.26	12526.58	13333.74	12668.22	13820.1	11348.47	14283.9	12455.27	11333.2	14247.14	13110.35	10544.46	9627.3	11503.36	10196.66	15345.65	15155.19	13383.91	14422.41	10298.34	14742.07	14052.15	12205.66	13355.13	13572.37	11721.28	9379.53	11251.69	14279.28	14884.37	14160.08	13135.07	14259.89	9098.66	9492.87	13497.24	12392.66	12163.11	13905.05	12656.75	13930.19	14394.19	12720.41	14130.79	13092.31	13964.34	13022.7	11121.49	9943.61	13492.3	12864.88	12407.06	12632.66	10063.59	13397.48	10909.24	15859.23	13485.4	13681.67	11699.27	12320.11	13855.03	13300.21	8820.46	16228.53	14434.55	11022.82	13270.54	13174.31	12532.37	13498.94	14986.04	12187.88	13414.52	13270.81	13267.66	11979.6	12959.06	11376.71	13287.21	15367.38	10989.97	13588.67	13366.66	11184.17	12847.62	14484.57	14370.37	15420.21	13184.61	13300.94	12906.39	12973.02	6848.63	13028	12826.86	12631.72	13010.94	13732.06	14038.46	13697.98	14377.77	12628.74	11859.06	12274.91	11692.5	12324.98	13309.24	13722.32	15111.89	15567.34	11866.52	13772.07	14171.46	13852.58	12858.5	12089.62	12417.16	11579.02	15182.25	11155.93	9783.14	13851.24	12813.98	12877.37	12518.5	12580.6	14266.47	11260.08	12962.3	13704.09	9543.17	12705.22	11167.12	12250.53	11542.93	13537.68	11603.31	13698.55	14096.92	13819.62	13411.19	12900.14	12548.54	13668.24	12597.07	12841.9	12779.92	11561.93	15666.98	9499.31	9004.87	13032.74	10778.48	12019	12709.9	11453.52	14398.99	13429.78	11995	12804.09	9907.72	9047.06	11406.76	12912.87	13488.19	9241.77	12952.8	11963.61	13379.26	11810.42	13604.2	12931.75	13231.24	10923.97	11163.49	13488.07	10279.95	13299.75	13991.11	13423.24	11256.12	13605.36	11568.72	14648.2	12957.27	10701.44	10655.56	11579.91	8853.91	11962.18	9460.86	14751.56	12528.09	13540.38	11537.69	10159.68	11032.17	11396.39	9816.89	11579.08	12648.47	9568.45	11610.89	12255.79	13672	14504.55	10328.33	12940.76	14973.49	3163.67	8278.26	12776.34	13424.9	11346.54	13118.26	12129.03	10523.31	11492.06	9338.08	10139.65	8948.11	10709.13	11380.98	9312.77	12735.19	10078.45	12096.3	8782.48	10713.72	10960.37	11380.66	10011.07	9380.24	12256.4	11241.59	7521.71	7770.91
247.266	13312.87	10820.98	10385.45	14139.31	13708.52	12917.15	13106.87	13809.47	13354.5	14429.31	11967.63	14758.33	13031.47	12012.73	14341.92	13538.27	11084.18	10155.16	12094.35	10826.92	15527.04	15210.43	14013.91	14828.44	10852.29	15039.75	14193.18	12692.79	13571.08	13669.29	12203.64	9948.62	11928.68	14671.28	15272.28	14269.48	13257.8	14339.27	9679.86	10040.52	14094.08	13107.47	12911.62	13931.14	12930.43	14001.94	14457.86	13356.4	14620.97	13559.65	14196.18	13364.37	11615.02	10504.62	13971.8	12970.89	12652	12797.1	10633.76	13715.81	11468.18	16025.66	14094.06	14154.7	12375.08	12833.16	13914.2	13311.33	9366.67	16295.97	14608.77	11657.03	13398.59	13204.17	12668.29	13922.75	15355.83	12893.35	13654.35	13441.29	13336.31	12360.87	13111.4	11985.04	14044.96	15702.07	11547.02	13782.68	13495	11801.09	12975.26	14591.36	14794.69	15668.11	13446.27	13471.94	12955.96	12983.52	7271.84	13168.11	12874.41	12764.69	13310.37	14391.99	14572.49	14340.13	14676.93	12859.37	12231.03	12493.09	12083.36	12561.92	13587.84	14288.08	15515.19	15803.98	12505.16	14100.18	14323.75	13962.46	13068.9	12423.97	12600.98	12233.36	15393.14	11757.48	10369.23	13891.85	12965.63	12916.15	12681.2	12728.69	14595.2	11896.92	13501.58	13782.76	10139.36	12894.51	11644.51	12506.31	12036.35	13939.94	12156.7	14128.55	14270.55	13903.63	13579.05	13019.54	12649.72	13747.33	13078.13	13453.46	13081.76	12212.88	15860.45	10087.61	9533.06	13096.81	11284.83	12629.3	13327.9	12020.67	14500.26	13715.88	12374.39	12996.33	10500.31	9582.82	12000.56	13386.38	13901.57	9763.29	13176.92	12564.75	13973.03	12436.92	13823.73	13252.24	13399.98	11531.4	11670.63	14105.56	10807.72	13683.78	14029.76	13594.71	11829.53	14185.83	12196.12	14786.7	13375.54	11292.02	11164.9	12175.62	9360.94	12535.24	9961.28	14856.33	13047.58	14018.09	12150.88	10748.8	11575.79	11954.51	10375.74	12135	13189.58	10032.88	12185.21	12840.98	14209.39	14878.79	10839.53	13537.19	15259.37	3415.69	8735.41	13292.63	13991.56	11894.21	13779.39	12707.64	11012.08	12060.87	9775.46	10655.51	9444.08	11273.86	11969.22	9735.34	13310.24	10564.11	12702.43	9224.04	11288.18	11442.96	11842.84	10486.91	9835.35	12816.36	11792.92	7978.15	8151.05
